LoanNr_ChkDgt,Zip,NAICS,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementGross,SBA_Appv,prediction
3635294009,1970,31,2000,147,10,1.0,0,0,1,1,0,0,1000000.0,346690.0,paid in full
4538223006,91105,54,1991,300,17,1.0,0,0,1,0,0,0,800000.0,640000.0,paid in full
9395873007,21211,33,1996,240,10,1.0,5,0,1,0,0,0,102000.0,102000.0,paid in full
3972335005,33467,48,2010,84,3,1.0,1,0,0,1,1,0,101072.0,17500.0,paid in full
4563093006,21222,81,1991,90,5,2.0,0,0,66615,0,0,0,110000.0,99000.0,paid in full
5789324007,21046,54,2003,24,1,2.0,0,1,1,1,1,0,56000.0,12500.0,paid in full
1570205010,30097,71,2006,84,2,1.0,0,2,0,1,1,0,44500.0,11250.0,paid in full
1937825005,40511,31,2006,29,0,2.0,4,0,0,1,0,0,37800.0,18900.0,charged off
6058234005,2760,62,2003,84,2,1.0,1,2,1,1,1,0,35100.0,17500.0,paid in full
2019945001,59803,45,2006,20,2,2.0,0,2,0,1,0,0,83150.0,45000.0,charged off
5893053002,78572,11,1993,84,1,2.0,0,0,1,0,0,0,85000.0,76500.0,paid in full
2896246001,11354,45,2007,23,2,1.0,2,2,1,1,1,0,312884.0,100000.0,paid in full
1957835005,33603,54,2006,84,1,2.0,1,2,0,1,1,0,5000.0,2500.0,paid in full
8994604000,55044,23,2005,57,2,1.0,3,5,1,1,1,0,57545.0,12500.0,charged off
5643693003,38671,45,1993,120,15,1.0,0,0,1,0,0,0,150000.0,122505.0,paid in full
2623655004,10001,42,2007,84,2,2.0,0,2,0,1,1,0,100000.0,25000.0,paid in full
4679533009,39402,61,1992,120,14,1.0,0,0,1,0,0,0,125000.0,112500.0,paid in full
3591054004,11204,62,2000,240,32,1.0,10,22,1,1,0,0,748000.0,748000.0,paid in full
6734344010,95030,31,2003,84,3,1.0,0,3,1,1,1,0,43813.0,19000.0,paid in full
1918735007,13403,61,2006,84,2,2.0,0,2,0,2,1,0,23028.0,7500.0,paid in full
7426234004,90004,44,2004,84,6,1.0,0,6,1,1,1,0,50000.0,25000.0,paid in full
1499305001,29306,45,2006,86,7,1.0,3,10,0,1,1,0,406083.0,50000.0,paid in full
4387565008,11096,48,2011,120,20,1.0,0,20,0,1,0,0,300000.0,270000.0,paid in full
8943213005,65332,11,1996,180,2,1.0,0,0,1,0,0,0,632000.0,474000.0,paid in full
3970255001,58504,32,2010,36,26,1.0,2,0,0,1,0,0,99000.0,49500.0,paid in full
2327625001,48182,72,2007,60,16,1.0,0,16,0,1,0,0,34000.0,17000.0,paid in full
4919785006,80209,71,2012,60,3,1.0,1,3,0,1,0,0,67000.0,33500.0,paid in full
1811985001,10038,81,2006,3,5,1.0,2,7,0,1,1,0,21557.0,5000.0,charged off
7178594007,1001,56,2004,36,30,1.0,5,30,1,1,1,0,100000.0,50000.0,paid in full
8021424009,63043,23,2005,84,2,1.0,0,2,1,1,1,0,17298.0,5000.0,paid in full
3493493007,36067,62,1989,240,21,2.0,21,0,0,0,0,0,86000.0,86000.0,paid in full
2237605002,33486,48,2007,84,3,1.0,0,3,0,1,1,0,25000.0,8000.0,paid in full
4277693008,79095,42,1991,120,45,1.0,0,0,1,0,0,0,750000.0,487500.0,paid in full
4141264005,14080,81,2001,120,10,1.0,0,0,1,1,0,0,298000.0,223500.0,paid in full
2604645006,90004,48,2007,64,0,1.0,0,0,0,1,0,0,20000.0,17000.0,charged off
7779303000,54115,42,1995,240,25,1.0,17,0,1,0,0,0,550000.0,550000.0,paid in full
1825585000,98502,42,2006,38,2,1.0,0,2,0,2,1,0,25087.0,5000.0,charged off
7901924010,93704,45,2005,84,7,1.0,0,7,1,1,1,0,50000.0,25000.0,paid in full
2155905005,11221,44,2007,48,3,2.0,1,4,0,1,1,0,97827.0,12500.0,charged off
3009314005,43229,48,1999,72,4,1.0,1,3,1,1,1,0,35506.0,17500.0,paid in full
1829005009,14468,42,2006,84,4,2.0,2,4,0,1,1,0,15107.0,5000.0,paid in full
1068285006,56649,44,2004,84,2,1.0,0,0,1,1,0,0,25000.0,12500.0,paid in full
5468384002,93534,45,2002,84,1,1.0,0,1,1,1,1,0,11000.0,5500.0,paid in full
2511925008,94583,62,2007,84,8,2.0,0,8,0,1,1,0,98909.0,15000.0,paid in full
2326925006,32132,62,2007,70,10,2.0,1,11,0,1,1,0,28000.0,10000.0,charged off
7384404008,85382,48,2004,84,2,1.0,2,2,1,1,1,0,10000.0,5000.0,paid in full
2309535005,53110,31,2007,48,4,1.0,0,4,0,1,0,0,34800.0,17400.0,charged off
3371685010,89109,45,2009,110,4,1.0,1,4,0,1,0,0,7500.0,6750.0,charged off
1307985002,33324,42,2005,84,2,1.0,0,2,1,1,1,0,12800.0,5000.0,paid in full
4479625010,92801,23,2011,84,1,1.0,1,2,0,1,1,0,35755.0,10500.0,paid in full
2680805008,92602,33,2007,47,3,1.0,0,3,0,1,1,0,37500.0,12500.0,charged off
2919394001,30047,23,1999,128,20,2.0,0,0,17205,0,0,0,210000.0,157500.0,paid in full
1839825001,61604,81,2006,60,1,2.0,0,1,0,1,1,0,25382.0,10000.0,paid in full
1948775009,79935,23,2006,40,4,1.0,0,4,0,1,0,0,50000.0,42500.0,charged off
2062785007,13905,81,2007,84,10,2.0,0,10,0,1,1,0,280775.0,25000.0,paid in full
1303045005,30088,54,2005,48,1,1.0,1,2,1,1,1,0,57723.0,12500.0,charged off
1737925006,77347,42,2006,29,1,1.0,1,2,0,1,1,0,49391.0,7500.0,charged off
4456364005,8723,44,2001,60,10,1.0,1,10,1,1,1,0,256171.0,75000.0,paid in full
3340335007,62707,23,2009,36,100,1.0,0,100,0,1,0,0,35012.0,12000.0,paid in full
2887695009,84029,44,2008,28,1,1.0,0,1,0,2,1,0,50988.0,17500.0,charged off
6334834005,19111,53,2003,84,1,1.0,0,1,1,1,1,0,141162.0,17500.0,paid in full
2127135002,11201,45,2007,98,1,2.0,2,1,0,1,0,0,150000.0,127500.0,paid in full
1589885004,95823,62,2006,300,5,1.0,0,5,0,1,0,0,210000.0,157500.0,paid in full
2196135006,10001,42,2007,84,8,1.0,0,8,0,1,1,0,99928.0,25000.0,paid in full
5831283006,84663,32,1993,240,65,1.0,10,65,1,0,0,0,251000.0,251000.0,paid in full
2635334003,1776,81,1999,276,12,1.0,0,0,1,0,0,0,1150000.0,749995.0,paid in full
9086213004,83704,62,1996,240,19,1.0,16,3,1,0,0,0,404000.0,404000.0,paid in full
2507955003,81301,53,2007,84,3,1.0,2,5,0,1,1,0,77632.0,10000.0,paid in full
5808714002,1085,44,2003,0,1,1.0,0,1,1,1,1,0,34125.0,5000.0,charged off
1527614002,74872,33,1997,60,7,1.0,0,0,1,0,0,0,100000.0,75000.0,paid in full
7495224005,95351,23,2004,120,25,1.0,0,0,1,1,0,0,300000.0,225000.0,paid in full
4027815007,89131,54,2010,84,2,2.0,0,2,0,1,0,0,77500.0,69750.0,paid in full
5940124010,78022,72,2003,240,2,2.0,30,0,10465,1,0,0,1000000.0,1000000.0,paid in full
3185535007,30040,72,2008,70,5,1.0,0,0,0,1,0,0,50000.0,25000.0,charged off
1035855004,85024,44,2004,84,4,1.0,0,0,1,1,1,0,122802.0,50000.0,paid in full
8845534010,34711,72,2005,120,20,2.0,0,0,29912,1,0,0,130000.0,110500.0,paid in full
2779346008,91342,33,2007,42,2,1.0,0,2,1,1,1,0,16916.0,5000.0,charged off
2321845007,44127,54,2007,84,8,1.0,0,8,0,1,1,0,88964.0,25000.0,paid in full
8069924005,80020,42,2005,48,16,1.0,0,0,1,1,0,0,130000.0,110500.0,charged off
1150435002,10001,42,2005,84,4,2.0,0,4,1,1,1,0,87987.0,25000.0,paid in full
4684675002,84016,81,2011,84,42,1.0,13,42,0,1,0,0,840000.0,630000.0,paid in full
1439305010,45241,54,2005,84,21,1.0,3,21,0,1,1,0,102955.0,12500.0,paid in full
7913834004,10570,54,2005,84,1,1.0,0,1,1,1,1,0,38050.0,17500.0,paid in full
2744115002,10036,51,2008,84,2,1.0,0,2,0,1,1,0,139705.0,25000.0,paid in full
1926895009,64145,72,2006,48,1,2.0,2,3,0,1,1,0,20259.0,5000.0,charged off
1654995010,66103,54,2006,84,1,1.0,0,1,0,1,1,0,20511.0,7000.0,paid in full
3698296009,96706,48,2009,46,2,1.0,0,2,1,1,0,0,60000.0,30000.0,charged off
4729143009,91732,81,1992,120,7,1.0,0,0,1,0,0,0,50000.0,45000.0,paid in full
2166326010,95350,56,2006,56,3,1.0,0,3,1,1,1,0,91500.0,24500.0,charged off
8483614001,50010,54,2005,84,1,1.0,0,1,1,1,1,0,15400.0,7700.0,paid in full
1174235006,79707,42,2005,84,1,1.0,1,1,1,1,0,0,50000.0,25000.0,paid in full
2769175005,39069,23,2008,120,5,1.0,0,5,0,2,0,0,49000.0,42500.0,paid in full
3116305004,60090,33,2008,42,1,2.0,0,1,0,1,1,0,57173.0,12500.0,charged off
9346173002,33409,42,1996,192,4,1.0,0,0,1,0,0,0,120000.0,90000.0,paid in full
7389944005,38901,81,2004,120,8,1.0,0,0,1,2,0,0,762000.0,571500.0,paid in full
2984475004,29412,44,2008,51,1,1.0,0,1,0,1,1,0,37500.0,12500.0,charged off
5093133004,58601,44,1992,60,10,1.0,0,0,1,0,0,0,60000.0,48800.0,paid in full
1621695007,44333,72,2006,28,15,1.0,1,15,0,1,0,0,50000.0,25000.0,charged off
5416844007,67114,48,2002,60,6,1.0,0,0,1,2,0,0,48000.0,40800.0,paid in full
2896805007,84043,54,2008,37,1,1.0,1,1,0,1,1,0,67922.0,12500.0,charged off
4413423003,78216,23,1991,300,15,1.0,0,0,1,0,0,0,160000.0,128000.0,paid in full
7028714000,79107,44,2004,84,1,1.0,1,1,1,1,1,0,10000.0,5000.0,paid in full
1311915006,33326,42,2005,24,1,2.0,0,1,1,1,1,0,21249.0,5000.0,charged off
3601965007,35004,81,2009,78,3,1.0,0,1,0,1,0,0,18483.0,18500.0,paid in full
1926355000,45066,32,2006,68,0,1.0,0,0,0,2,0,0,75000.0,37500.0,paid in full
5773304007,58254,11,2003,12,4,1.0,0,0,1,2,1,0,500000.0,375000.0,paid in full
7389034003,8015,44,2004,11,2,1.0,0,2,1,1,1,0,95199.0,37500.0,charged off
6750894000,27263,54,2004,20,20,1.0,0,0,1,0,1,0,2427000.0,1000000.0,paid in full
8615753004,44127,42,1995,300,21,1.0,0,0,1,0,0,0,500000.0,375000.0,paid in full
1078045008,55421,42,2005,84,2,2.0,0,0,1,1,1,0,50000.0,25000.0,paid in full
3528585003,80299,32,2009,248,3,2.0,0,3,0,1,0,0,1441500.0,1297350.0,paid in full
2275785000,92585,23,2007,51,20,1.0,0,20,0,1,0,0,25000.0,12500.0,charged off
2162215008,48310,44,2007,72,1,1.0,0,1,0,1,1,0,17419.0,5000.0,charged off
2172924006,40511,33,1998,240,35,1.0,0,0,1,0,0,0,425000.0,318750.0,paid in full
2257555008,94103,23,2007,54,11,1.0,2,11,0,1,0,0,50000.0,25000.0,charged off
7530483002,2142,54,1994,4,6,1.0,0,0,1,0,0,0,225000.0,168750.0,paid in full
2945596009,91702,62,2007,46,3,1.0,0,3,1,1,1,0,250000.0,125000.0,paid in full
4387265001,32703,44,2011,84,18,1.0,2,18,0,1,0,0,150000.0,135000.0,paid in full
7557013001,77803,45,1994,84,4,2.0,0,0,1,0,0,0,200000.0,170000.0,paid in full
4693335007,94901,54,2011,84,1,1.0,1,1,0,1,1,0,58767.0,15000.0,paid in full
6946584003,90015,42,2004,84,2,1.0,0,2,1,1,1,0,56331.0,25000.0,paid in full
2953455006,90255,44,2008,65,5,1.0,0,5,0,1,0,0,10000.0,8500.0,charged off
4582685004,53151,23,2011,84,1,2.0,14,1,0,1,0,0,613500.0,460125.0,paid in full
1625305003,6469,32,2006,120,13,1.0,0,13,0,1,0,0,195000.0,146250.0,paid in full
5317044008,92503,33,2002,84,7,1.0,0,7,1,1,1,0,47000.0,25000.0,paid in full
5905263004,22090,62,1993,180,6,1.0,0,0,1,0,0,0,197000.0,157600.0,paid in full
8881273005,91803,54,1996,84,4,1.0,0,0,1,0,0,1,50000.0,40000.0,paid in full
4682113002,95070,62,1992,120,8,1.0,0,0,1,0,0,0,395000.0,316000.0,paid in full
7288584005,64120,23,2004,66,6,2.0,0,0,1,1,0,0,300000.0,225000.0,paid in full
5948664002,92069,44,2003,201,15,1.0,0,0,1,1,0,0,700000.0,525000.0,paid in full
1377355007,75061,44,2005,36,2,1.0,0,2,0,1,1,0,50000.0,25000.0,charged off
1435735002,1810,53,2005,81,1,1.0,0,1,0,1,0,0,20000.0,10000.0,paid in full
2408935002,33483,45,2007,84,4,1.0,0,4,0,1,0,0,50000.0,25000.0,paid in full
4545963003,58545,81,1991,240,5,1.0,0,0,1,0,0,0,90000.0,81000.0,paid in full
1108375004,8006,45,2005,84,3,1.0,0,0,1,1,0,0,35000.0,17500.0,paid in full
1465225003,11102,54,2005,66,5,1.0,2,5,0,1,1,0,100000.0,50000.0,charged off
4735414010,57105,45,2001,36,7,2.0,0,7,1,1,1,0,86000.0,25000.0,paid in full
3540813000,39042,23,1989,84,5,2.0,0,0,1,0,0,0,64000.0,57600.0,paid in full
2108386008,79601,44,2006,60,3,1.0,0,0,1,1,0,0,100000.0,85000.0,paid in full
1789635004,48229,48,2006,84,3,1.0,0,3,0,1,1,0,34000.0,17000.0,paid in full
1613365002,91411,81,2006,80,5,1.0,5,10,0,1,1,0,10000.0,5000.0,paid in full
9097814009,17013,23,2005,24,2,1.0,0,2,1,1,1,0,10000.0,5000.0,charged off
7714294005,92673,54,2004,84,2,1.0,0,2,1,1,1,0,45000.0,20000.0,paid in full
1920135003,33990,56,2006,84,1,1.0,2,3,0,1,1,0,42246.0,7500.0,paid in full
3067365003,78624,81,2008,120,12,1.0,3,12,0,1,0,0,468000.0,351000.0,paid in full
3535795005,12207,72,2009,240,49,1.0,0,0,0,1,0,0,1090000.0,1231000.0,paid in full
2876615001,33312,56,2008,120,21,1.0,2,23,0,1,0,0,239642.0,125000.0,paid in full
2812325009,60653,54,2008,16,2,1.0,1,3,0,1,0,0,20000.0,17000.0,charged off
3256044004,84060,81,2000,240,1,1.0,2,1,1,2,0,0,138000.0,138000.0,paid in full
8779913000,25571,45,1996,84,1,2.0,0,0,1,0,0,1,42500.0,34000.0,paid in full
9391774000,14901,72,2006,120,10,1.0,0,0,1,1,0,0,185000.0,138750.0,paid in full
7921743005,97123,33,1995,7,5,1.0,0,0,1,0,0,0,240000.0,204000.0,paid in full
9166773008,97031,44,1996,60,2,2.0,0,0,1,0,0,1,10000.0,8000.0,paid in full
4955524010,2119,44,2001,84,2,1.0,1,2,1,1,1,0,5971.0,1500.0,paid in full
3890835009,18704,42,2010,84,8,1.0,0,8,0,2,1,0,50000.0,25000.0,paid in full
4677155001,90023,31,2011,300,23,1.0,0,23,0,1,0,0,874200.0,655650.0,paid in full
1369415001,11570,45,2005,56,7,1.0,0,7,0,1,0,0,50000.0,25000.0,charged off
5597804004,28056,72,2002,240,1,1.0,9,0,21780,1,0,0,307000.0,307000.0,paid in full
7115844002,98074,54,2004,84,3,1.0,0,3,1,1,1,0,25000.0,12500.0,paid in full
2679035005,44109,48,2007,60,1,2.0,1,1,0,1,0,0,11700.0,5850.0,paid in full
4140803003,48024,33,1990,240,36,1.0,10,26,1,0,0,0,522000.0,522000.0,paid in full
9666274003,30084,44,2006,60,2,2.0,0,0,1,1,0,0,80000.0,68000.0,paid in full
7648073003,62959,33,1995,84,1,1.0,0,0,1,0,0,1,20000.0,18000.0,paid in full
1017825002,33024,62,2004,84,21,1.0,0,0,1,1,1,0,130000.0,25000.0,paid in full
2082315003,1060,61,2007,43,1,1.0,3,1,0,1,0,0,15000.0,7500.0,charged off
2565875001,96826,51,2007,84,1,1.0,20,21,0,1,0,0,25000.0,21250.0,paid in full
6153984005,6811,48,2003,6,3,1.0,0,3,1,1,0,0,26026.0,7500.0,charged off
2267955003,48219,48,2007,84,10,1.0,2,12,0,1,1,0,5000.0,2500.0,paid in full
1413775002,17109,53,2005,31,8,1.0,0,8,0,1,0,0,96700.0,50000.0,charged off
5210555004,4072,54,2012,120,0,2.0,5,0,0,1,0,0,100000.0,50000.0,paid in full
1333186009,10021,33,2006,84,2,1.0,0,2,1,1,1,0,70468.0,25000.0,paid in full
2683675001,90015,44,2007,84,3,1.0,2,3,0,1,0,0,15000.0,12750.0,paid in full
3080445008,75022,45,2008,52,2,2.0,2,2,0,1,0,0,56400.0,28200.0,charged off
2350945001,84664,44,2007,84,2,2.0,451,0,0,1,0,0,25000.0,12500.0,paid in full
2617704003,77872,11,1999,180,2,1.0,0,0,1,0,0,0,305000.0,228750.0,paid in full
2110775010,20721,71,2007,63,1,2.0,2,1,0,1,0,0,10000.0,8500.0,charged off
3926005010,63144,51,2010,116,31,1.0,0,31,0,1,0,0,1150000.0,1035000.0,paid in full
8315393001,53081,81,1995,84,3,2.0,0,0,1,0,0,0,110000.0,99000.0,paid in full
8401173001,7470,62,1995,120,4,2.0,0,0,1,0,0,1,100000.0,90000.0,paid in full
7135964000,3878,48,2004,8,1,1.0,0,1,1,1,1,0,22533.0,2500.0,charged off
2630115004,13027,72,2007,60,7,1.0,0,7,0,1,0,0,50000.0,25000.0,paid in full
2333895008,98005,53,2007,300,27,1.0,0,27,0,1,0,0,1656000.0,1080706.0,paid in full
8670173010,1760,62,1995,60,1,2.0,0,0,1,0,0,1,30000.0,27000.0,paid in full
8850073001,75201,54,1996,60,3,2.0,0,0,1,0,0,1,35000.0,28000.0,paid in full
1714795001,11577,81,2006,17,5,1.0,0,5,0,1,0,0,15000.0,7500.0,charged off
7277454006,12771,44,2004,36,1,1.0,0,1,1,1,1,0,20000.0,10000.0,paid in full
5121364008,76706,72,2002,240,40,1.0,5,35,17230,1,0,0,1300000.0,1300000.0,paid in full
3109305006,52356,81,2008,48,4,1.0,0,4,0,1,0,0,13000.0,6500.0,charged off
2059015009,4085,23,2007,33,1,1.0,0,1,0,1,1,0,82708.0,17500.0,charged off
5513733004,30540,11,1993,180,1,2.0,0,0,1,0,0,0,228000.0,193800.0,paid in full
5139334008,22046,71,2002,84,20,1.0,0,0,1,1,0,0,150000.0,127500.0,paid in full
2261125000,53546,62,2007,47,20,1.0,5,20,0,1,1,0,81600.0,15000.0,charged off
4263035000,33441,81,2010,60,5,1.0,0,5,0,2,0,0,14000.0,7000.0,paid in full
2356095007,44028,81,2007,60,2,2.0,0,2,0,2,0,0,10000.0,5000.0,paid in full
9087224005,97448,31,2005,84,6,1.0,0,6,1,2,1,0,187926.0,25000.0,paid in full
3681106002,81625,44,2009,240,5,1.0,3,0,1497,2,0,0,236000.0,268000.0,paid in full
5290884001,67208,42,2002,120,30,1.0,0,0,1,1,0,0,382100.0,286575.0,paid in full
5505884010,81203,72,2002,180,1,1.0,0,0,1,2,0,0,243000.0,182250.0,paid in full
7621253009,16242,44,1994,60,2,2.0,0,0,1,0,0,1,25000.0,22500.0,paid in full
2851295005,70808,71,2008,36,7,2.0,0,7,0,1,0,0,13300.0,6650.0,charged off
8993503007,32257,62,1996,84,6,2.0,0,0,1,0,0,1,71000.0,56800.0,paid in full
5588853010,13323,81,1993,180,2,1.0,0,0,1,0,0,0,135300.0,118117.0,paid in full
1196465006,37722,44,2005,84,2,1.0,1,2,1,1,1,0,30000.0,15000.0,paid in full
5665674005,65746,72,2002,202,14,2.0,0,0,1,2,0,0,235000.0,176250.0,paid in full
6884194008,3820,81,2004,84,1,1.0,0,1,1,1,1,0,7280.0,2500.0,paid in full
2880504010,55110,81,1999,84,4,1.0,0,0,1,0,0,0,160000.0,120000.0,paid in full
2527545006,7731,72,2007,252,20,1.0,20,20,0,1,0,0,1500000.0,1125000.0,paid in full
2144265008,25304,32,2007,56,1,2.0,23,0,0,1,0,0,494000.0,370500.0,charged off
1264885006,91948,23,2005,60,2,1.0,1,2,1,1,0,0,43900.0,21950.0,paid in full
8446404009,35904,32,2005,71,35,1.0,0,35,1,2,1,0,50800.0,25000.0,paid in full
4287475008,97030,23,2011,120,34,1.0,0,34,0,1,0,0,34300.0,108090.0,paid in full
2559396010,11978,44,2007,36,10,1.0,0,10,1,2,1,0,62552.0,12500.0,charged off
6535084001,6516,54,2003,120,23,1.0,0,0,1,1,0,0,640000.0,480000.0,paid in full
1653145000,53562,81,2006,84,2,2.0,0,2,0,1,0,0,43500.0,21750.0,paid in full
1595275005,8901,23,2006,63,4,1.0,2,4,0,1,0,0,25000.0,12500.0,charged off
4825724002,78596,72,2001,84,3,2.0,0,0,1,1,0,0,30000.0,25500.0,paid in full
8812413006,68446,23,1996,240,2,2.0,0,0,1,0,0,1,31000.0,24800.0,paid in full
9394153001,70663,81,1996,60,3,2.0,0,0,1,0,0,1,25000.0,20000.0,paid in full
8060123009,92075,33,1995,60,2,2.0,0,0,1,0,0,1,90000.0,81000.0,paid in full
2325535005,44138,44,2007,11,1,2.0,0,1,0,1,1,0,19474.0,5250.0,charged off
7102794001,52404,54,2004,12,3,1.0,0,0,1,1,1,0,350000.0,315000.0,paid in full
2793526010,84003,54,2007,58,3,1.0,0,3,1,2,1,0,115756.0,25000.0,charged off
3041306005,76022,44,2008,64,4,1.0,0,4,1,1,1,0,60000.0,20000.0,charged off
6695904008,98052,62,2003,84,3,1.0,0,3,1,1,1,0,30000.0,15000.0,paid in full
1661615010,90046,54,2006,22,1,2.0,2,1,0,1,0,0,25000.0,12500.0,charged off
2286795009,23666,45,2007,84,1,2.0,0,0,0,1,0,0,20000.0,17000.0,paid in full
2085105005,11756,56,2007,24,5,2.0,10,15,0,1,0,0,50000.0,25000.0,charged off
5804404006,80111,23,2003,84,12,1.0,10,2,1,1,1,0,45000.0,38250.0,paid in full
4014514005,8876,62,2001,48,3,1.0,1,0,1,1,1,0,182782.0,41850.0,paid in full
1622495008,3110,56,2006,60,7,1.0,0,7,0,1,0,0,30000.0,15000.0,paid in full
5907585002,90015,42,2013,84,2,1.0,0,0,0,1,1,0,80000.0,25000.0,paid in full
5827185000,22407,72,2013,84,2,2.0,0,2,0,1,0,0,58500.0,49725.0,paid in full
2868796005,34984,23,2007,36,4,1.0,3,4,1,1,1,0,137500.0,25000.0,charged off
4663794008,98499,56,2001,240,7,1.0,4,0,1,1,0,0,516000.0,516000.0,paid in full
6640894010,72712,45,2003,84,1,1.0,0,1,1,1,1,0,49000.0,24500.0,paid in full
5558964003,54901,23,2002,84,6,1.0,1,6,1,1,1,0,15000.0,7500.0,paid in full
7758644005,7054,45,2004,36,25,1.0,5,25,1,1,1,0,50000.0,25000.0,paid in full
1070785002,77059,44,2004,67,3,2.0,0,0,1,1,1,0,10000.0,5000.0,paid in full
6820254003,75040,53,2004,14,5,1.0,0,5,1,1,0,0,10000.0,5000.0,charged off
5982224003,19138,72,2003,16,4,1.0,0,4,1,1,1,0,64408.0,22500.0,charged off
6081303004,59601,44,1994,240,40,1.0,8,32,1,0,0,0,652000.0,652000.0,paid in full
4670475000,10018,45,2011,84,1,2.0,8,8,0,1,0,0,51800.0,25900.0,paid in full
6475394008,45152,23,2003,84,2,1.0,0,2,1,2,1,0,47470.0,5000.0,paid in full
2749005003,34205,48,2008,64,1,1.0,0,1,0,1,0,0,12500.0,10625.0,charged off
7632374001,84042,32,2004,24,5,1.0,0,5,1,1,1,0,64987.0,20000.0,charged off
5060184008,32216,62,2002,210,2,1.0,0,0,1,1,0,0,74000.0,62900.0,paid in full
6265904008,90015,44,2003,84,5,1.0,0,5,1,1,1,0,24928.0,12250.0,paid in full
7753353006,3431,45,1995,240,2,1.0,0,0,1,0,0,1,90000.0,81000.0,paid in full
1178864008,54301,72,1997,84,2,2.0,0,0,1,0,0,1,27000.0,21600.0,paid in full
2443096001,48187,54,2006,36,4,1.0,0,4,1,1,1,0,66969.0,12500.0,charged off
4651193001,98502,56,1992,84,8,1.0,0,0,1,0,0,0,350000.0,297500.0,paid in full
4671955004,1568,56,2011,72,2,1.0,1,2,0,1,0,0,75000.0,37500.0,paid in full
2129715003,47401,72,2007,123,1,2.0,0,0,0,1,0,0,320000.0,160000.0,paid in full
1696674010,33733,42,1998,240,21,1.0,3,0,1,0,0,0,105000.0,105000.0,paid in full
1087895007,84032,23,2005,84,2,1.0,0,0,1,2,1,0,115246.0,25000.0,paid in full
7447394005,83835,44,2004,83,3,1.0,0,3,1,1,1,0,413417.0,50000.0,paid in full
3503595010,14533,72,2009,60,15,1.0,0,15,0,2,0,0,27000.0,13500.0,paid in full
4851843000,16512,42,1992,2,105,1.0,0,0,1,0,0,0,144969.0,123224.0,paid in full
2278576009,30127,54,2006,5,2,1.0,0,2,1,2,1,0,54250.0,10000.0,charged off
3115555007,33713,54,2008,68,5,1.0,2,7,0,1,0,0,15000.0,12750.0,charged off
1680095004,72063,22,2006,84,1,1.0,0,1,0,2,1,0,40000.0,20000.0,paid in full
3858014003,79764,21,2000,108,58,2.0,0,0,1,1,0,0,552000.0,414000.0,paid in full
4392924007,46360,56,2001,240,16,1.0,4,6,1,1,0,0,164000.0,164000.0,paid in full
4606394010,79912,81,2001,41,10,1.0,0,10,1,1,1,0,25653.0,12500.0,paid in full
2025725001,22844,44,2006,33,6,1.0,0,6,0,2,1,0,50753.0,25000.0,charged off
4005804007,33160,61,2001,60,5,1.0,2,5,1,1,1,0,28248.0,7500.0,paid in full
5150454010,78750,81,2002,40,1,2.0,4,1,1,1,1,0,75000.0,37500.0,paid in full
5961463010,2882,23,1993,84,25,2.0,0,0,1,0,0,0,125000.0,112500.0,paid in full
4283095004,88005,62,2011,36,42,1.0,0,42,0,1,0,0,250000.0,125000.0,paid in full
3516593006,37207,71,1989,120,14,1.0,0,0,1,0,0,0,500000.0,425000.0,paid in full
6093144008,48111,45,2003,60,2,2.0,4,2,1,1,1,0,10000.0,5000.0,paid in full
4448334007,6405,33,2001,5,3,1.0,1,4,1,1,1,0,40563.0,15000.0,charged off
1775196009,55110,44,2006,12,3,1.0,0,3,1,1,1,0,171400.0,75000.0,paid in full
3516585006,76401,23,2009,12,2,1.0,0,2,0,2,1,0,10000.0,5000.0,paid in full
1960195004,99201,81,2006,84,7,1.0,7,7,0,1,1,0,80999.0,15000.0,paid in full
9160114004,84101,56,2006,12,4,1.0,0,4,1,1,1,0,250000.0,125000.0,paid in full
4313925006,97216,42,2011,120,3,2.0,0,0,0,1,0,0,538800.0,511920.0,paid in full
1059425009,13850,23,2004,60,2,1.0,0,0,1,1,1,0,159620.0,37500.0,paid in full
1189265007,60073,48,2005,46,2,2.0,0,2,1,1,1,0,5279.0,2500.0,charged off
2145165004,44256,54,2007,37,1,1.0,0,1,0,1,1,0,91184.0,7500.0,charged off
3116935005,83450,31,2008,72,3,1.0,1,2,0,2,0,0,33408.0,17500.0,charged off
1348115006,3561,44,2005,87,7,2.0,0,7,82234,2,0,0,40000.0,20000.0,paid in full
9342213004,60007,42,1996,60,2,2.0,0,0,1,0,0,1,60000.0,48000.0,paid in full
3999813004,30080,62,1990,300,4,1.0,0,0,1,0,0,0,143000.0,114400.0,paid in full
1296975003,48203,72,2005,84,4,1.0,0,4,1,1,0,0,50000.0,25000.0,paid in full
1546165000,75754,54,2006,84,3,2.0,0,3,0,1,1,0,21271.0,5000.0,paid in full
1890655004,45044,23,2006,84,14,2.0,14,14,0,1,0,0,500000.0,375000.0,paid in full
3420563003,66061,54,1989,84,2,2.0,0,0,0,0,0,0,46000.0,41400.0,paid in full
4398705008,14624,33,2011,42,9,1.0,0,9,0,1,0,0,293000.0,263700.0,paid in full
6423144001,94574,81,2003,72,3,1.0,0,3,1,1,1,0,25000.0,12500.0,paid in full
